301;0
302;0
302;8
302;0
303;0
303;0
303;0
303;8
304;0
304;0
304;0
305;9
305;0
305;0
306;0
306;0
306;8
306;0
307;0
307;0
307;8
308;0
308;0
308;0
308;0
309;0
309;0
309;0
310;9
310;0
